ts,BTCUSDT_price,ETHUSDT_price,hedge_ols,hedge_huber,hedge_theil,hedge_kalman,spread_ols,rolling_mean,rolling_std,zscore,adf_pvalue
2025-10-24 14:25:31.783000+00:00,109808.26,3903.9,11.53789164469319,28.13499084529458,9.029993437211434,28.123663495499507,64765.48480828225,64764.38496285681,8.492725071777997,0.12950441891633477,0.5105095719996751
2025-10-24 14:25:31.798000+00:00,109808.26,3903.9,11.53789164469319,28.13499084529458,9.029993437211434,28.12366347659638,64765.48480828225,64764.16577092905,8.285869153880492,0.15919118787679473,0.5105095719996751
2025-10-24 14:25:31.800000+00:00,109808.26,3903.91,11.53789164469319,28.13499084529458,9.029993437211434,28.12359023112909,64765.369429365805,64763.94273303741,8.063725701989226,0.17692768592604635,0.5105095719996751
2025-10-24 14:25:31.807000+00:00,109808.26,3903.96,11.53789164469319,28.13499084529458,9.029993437211434,28.12319979590505,64764.79253478357,64763.70238830829,7.811839298281895,0.13955055060107852,0.5105095719996751
2025-10-24 14:25:31.817000+00:00,109808.26,3903.96,11.53789164469319,28.13499084529458,9.029993437211434,28.12319977227597,64764.79253478357,64763.42358394036,7.455510967748966,0.18361596530793603,0.5105095719996751
2025-10-24 14:25:31.819000+00:00,109808.26,3904.27,11.53789164469319,28.13499084529458,9.029993437211434,28.119804082306544,64761.215788373716,64763.085167132274,7.071053038467412,-0.2643706316991769,0.5105095719996751
2025-10-24 14:25:31.820000+00:00,109815.2,3904.27,11.53789164469319,28.13499084529458,9.029993437211434,28.121581420852618,64768.15578837372,64762.8643399728,6.685604830781242,0.7914689149071044,0.5105095719996751
2025-10-24 14:25:31.866000+00:00,109818.5,3904.27,11.53789164469319,28.13499084529458,9.029993437211434,28.122426710365186,64771.45578837372,64762.696589831365,6.326166537729484,1.3845981591089525,0.5105095719996751
2025-10-24 14:25:31.981000+00:00,109818.5,3904.27,11.53789164469319,28.13499084529458,9.029993437211434,28.122426765811003,64771.45578837372,64762.530762671886,5.946450289543547,1.5008997414019891,0.5105095719996751
2025-10-24 14:25:32.067000+00:00,109818.5,3904.33,11.53789164469319,28.13499084529458,9.029993437211434,28.1219510666166,64770.76351487504,64762.3532309541,5.516558963706442,1.5245525292625222,0.5105095719996751
2025-10-24 14:25:32.068000+00:00,109818.5,3904.33,11.53789164469319,28.13499084529458,9.029993437211434,28.12195103827129,64770.76351487504,64762.17569923629,5.043854789964002,1.702629436484885,0.5105095719996751
